utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,20,0.0,16431,145464927293649,316,25.392000198364258,539.7813720703125,0.14999,16,0.0,0.0,1561098000,,,,0,6.937899431133989,5,6.0,25.392000198364258,0.0,0.0,54.089420077205986,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,30,0.0,16431,145464919968930,396,18.545000076293945,1059.7774658203125,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,18.545000076293945,0.0,0.0,54.089420077205986,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,9,0.0,22569,145478919172310,797,11.251999855041504,591.5782428168894,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,6,6.0,11.251999855041504,0.0,0.0,18.206753350623707,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,5,0.0,22569,145478918481675,396,21.5939998626709,62.979586516000246,0.14999,16,0.0,0.0,1575420000,,,,0,0.8693138756218068,6,6.0,21.5939998626709,0.0,0.0,18.206753350623707,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,36,0.0,22569,145478920475309,487,19.299999237060547,609.9846027353426,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,6,6.0,19.299999237060547,0.0,0.0,18.206753350623707,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,19,0.0,16431,145478925716294,1797,12.899999618530273,50.39353698040331,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,1,6.0,12.899999618530273,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,12,0.0,16431,145464928087526,74,29.158000946044922,308.1215515136719,0.14999,25,458368.53780633886,0.0006249999860301614,1561098000,,,,0,11.312748886279032,5,6.0,29.158000946044922,0.0,0.0,54.089420077205986,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,22,0.0,32995,69860921445340,396,0.0,1215.2642480640927,0.14999,16,0.0,0.0,1600312400,,,,0,3.132258113196645,3,6.0,23.0,0.0,0.0,-35.92175915473996,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,23,0.0,32995,69860931968897,316,0.0,952.1136498390648,0.14999,16,0.0,0.0,1603687600,,,,0,7.325934543531454,3,6.0,26.0,0.0,0.0,-35.92175915473996,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,1,0.0,32995,69860934941697,487,0.0,196.4729464528072,0.14999,16,0.0,0.0,1602562600,,,,0,0.0,3,6.0,18.0,0.0,0.0,-35.92175915473996,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,24,0.0,32995,69860933628272,487,0.0,62.892772374192866,0.14999,16,0.0,0.0,1603125000,,,,0,0.0,3,6.0,19.0,0.0,0.0,-35.92175915473996,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,1,0.0,16431,145478930372880,396,23.856000900268555,785.0089737114547,0.14999,16,0.0,0.0,1575420000,,,,0,1.6594847012952783,1,6.0,23.856000900268555,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,11,0.0,16431,145464925206746,316,23.80900001525879,834.0748291015625,0.14999,16,0.0,0.0,1561098000,,,,0,4.699562106884999,5,6.0,23.80900001525879,0.0,0.0,54.089420077205986,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,35,0.0,16431,145464919948119,487,16.118999481201172,9.381757736206055,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,16.118999481201172,0.0,0.0,54.089420077205986,66.7128,I,,0,,,,,,,,,,,,,,,,
